distance,duration,gender,age_group
61.14,287.6166666666667,M,18 - 34
0.0,0.0,M,35 - 54
6.04,29.633333333333333,M,55 +
49.93,234.13333333333333,M,18 - 34
9.86,52.35,M,18 - 34
93.09,474.15,M,35 - 54
63.46,392.4666666666667,F,35 - 54
0.0,0.0,F,35 - 54
0.0,0.0,F,18 - 34
86.02,405.6666666666667,M,18 - 34
0.0,0.0,M,35 - 54
0.0,0.0,F,18 - 34
15.02,100.98333333333332,M,35 - 54
18.0,90.0,M,35 - 54
19.59,130.18333333333334,F,18 - 34
39.08,188.35,M,35 - 54
29.17,145.4,M,35 - 54
0.0,0.0,F,18 - 34
67.26,381.03333333333336,M,35 - 54
20.07,136.0,M,35 - 54
0.0,0.0,M,35 - 54
43.66,235.63333333333333,M,35 - 54
0.0,0.0,M,18 - 34
34.040000000000006,194.2,F,18 - 34
0.0,0.0,F,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
34.93,159.23333333333335,M,35 - 54
19.85,102.03333333333332,M,35 - 54
94.48,395.81666666666666,M,18 - 34
30.749,287.0,F,35 - 54
11.46,55.41666666666666,F,18 - 34
0.0,0.0,M,18 - 34
82.41,385.81666666666666,M,35 - 54
39.09,232.53333333333333,F,18 - 34
21.99,102.65,M,18 - 34
17.69,92.4,M,35 - 54
40.92,192.25,M,35 - 54
32.56,168.96666666666667,M,35 - 54
73.71,379.48333333333335,M,18 - 34
16.4,93.06666666666666,M,35 - 54
27.75,162.05,M,18 - 34
12.88,79.58333333333333,F,35 - 54
0.0,0.0,M,35 - 54
26.009,148.36666666666667,F,18 - 34
36.53,193.16666666666663,F,35 - 54
22.25,157.0,M,35 - 54
0.0,0.0,M,35 - 54
97.5,448.81666666666666,M,35 - 54
41.41,187.85,M,18 - 34
78.68,339.6333333333333,M,18 - 34
32.13,211.0,M,35 - 54
9.84,77.3,F,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,18 - 34
45.33,218.88333333333333,M,35 - 54
10.01,50.38333333333333,M,35 - 54
0.0,0.0,F,18 - 34
0.0,0.0,F,35 - 54
0.0,0.0,M,35 - 54
96.3,461.8666666666667,M,35 - 54
16.6,150.8,F,18 - 34
5.55,32.68333333333333,M,35 - 54
64.48,278.81666666666666,M,18 - 34
82.11,520.2,M,35 - 54
6.51,29.45,M,35 - 54
77.64,379.7833333333333,M,35 - 54
20.65,107.63333333333333,M,35 - 54
0.0,0.0,F,35 - 54
59.38,275.6166666666667,M,18 - 34
42.55,298.5,F,18 - 34
0.0,0.0,M,35 - 54
96.7,457.3,M,35 - 54
9.0,57.93333333333333,M,18 - 34
15.82,112.25,M,35 - 54
78.51,383.2,M,35 - 54
23.89,114.7,M,18 - 34
48.03,256.0,M,55 +
33.01,169.96666666666667,F,18 - 34
0.0,0.0,M,35 - 54
31.839,284.0,F,35 - 54
82.41,461.26666666666665,M,35 - 54
28.77,164.4,M,55 +
125.77,566.2833333333333,M,35 - 54
0.0,0.0,M,35 - 54
40.39,207.0,F,35 - 54
0.0,0.0,M,35 - 54
9.48,42.45,M,18 - 34
0.0,0.0,M,18 - 34
43.64,222.95,F,35 - 54
22.04,109.15,M,35 - 54
106.33,525.65,M,18 - 34
0.0,0.0,M,18 - 34
0.0,0.0,M,35 - 54
68.57,371.1,M,35 - 54
0.0,0.0,M,35 - 54
6.01,33.06666666666667,M,35 - 54
4.0,24.28333333333333,M,35 - 54
70.86,344.43333333333334,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
24.630000000000003,151.56666666666666,F,35 - 54
0.0,0.0,F,18 - 34
16.950000000000003,92.33333333333334,M,35 - 54
32.66,154.33333333333334,M,18 - 34
0.0,0.0,M,35 - 54
29.41,184.0,M,35 - 54
129.32,619.9333333333333,M,35 - 54
19.32,92.0,F,18 - 34
3.56,23.666666666666668,M,35 - 54
16.2,103.86666666666667,M,35 - 54
8.05,54.63333333333333,F,18 - 34
27.78,172.61666666666667,M,55 +
80.67,441.23333333333335,M,35 - 54
24.49,135.63333333333333,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,18 - 34
65.62,329.81666666666666,M,55 +
98.53,524.2333333333333,F,18 - 34
4.92,21.65,M,35 - 54
17.58,67.86666666666667,M,18 - 34
0.0,0.0,M,55 +
29.85,170.61666666666667,F,35 - 54
0.0,0.0,M,35 - 54
3.72,40.3,M,35 - 54
30.98,126.83333333333331,M,18 - 34
0.0,0.0,F,35 - 54
89.76,547.0,M,35 - 54
51.75,249.06666666666663,M,35 - 54
92.69,429.0,M,35 - 54
10.0,50.08333333333333,M,18 - 34
26.26,161.31666666666666,F,35 - 54
28.24,180.25,F,35 - 54
27.96,220.3333333333333,F,35 - 54
0.0,0.0,F,35 - 54
0.0,0.0,M,55 +
27.12,119.36666666666667,M,18 - 34
0.0,0.0,M,35 - 54
0.0,0.0,M,18 - 34
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
83.22,420.58333333333337,M,18 - 34
4.84,22.65,M,18 - 34
48.22,315.0,M,35 - 54
45.47,388.25,F,35 - 54
31.64,168.55,M,35 - 54
0.0,0.0,F,35 - 54
69.59,352.1,M,35 - 54
26.689,161.11666666666667,F,18 - 34
32.869,183.4,F,35 - 54
9.29,59.6,M,35 - 54
0.0,0.0,M,18 - 34
7.34,34.15,M,35 - 54
45.54,242.9,M,35 - 54
16.9,78.38333333333333,M,35 - 54
22.229,134.75,M,35 - 54
112.15,560.55,M,35 - 54
55.76,232.11666666666667,M,35 - 54
25.76,136.0,M,18 - 34
33.34,200.26666666666665,M,35 - 54
0.0,0.0,M,18 - 34
7.39,49.78333333333333,F,18 - 34
11.87,66.0,M,35 - 54
0.0,0.0,M,18 - 34
52.76,227.85,M,18 - 34
24.4,121.81666666666666,M,18 - 34
98.5,486.3,M,18 - 34
61.7,315.93333333333334,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,F,35 - 54
43.879,277.4166666666667,F,35 - 54
52.9,302.03333333333336,M,18 - 34
24.880000000000003,129.26666666666665,M,18 - 34
80.16,380.7,M,18 - 34
0.0,0.0,M,35 - 54
0.0,0.0,F,35 - 54
99.99,413.6,M,18 - 34
66.27,304.55,M,18 - 34
38.95,192.91666666666669,M,35 - 54
0.0,0.0,M,18 - 34
8.18,60.7,M,35 - 54
24.4,132.86666666666667,F,18 - 34
7.09,133.0,M,35 - 54
0.0,0.0,M,55 +
39.22,194.88333333333333,M,35 - 54
45.03,227.16666666666663,M,35 - 54
40.45,166.88333333333333,M,18 - 34
150.32,680.05,F,18 - 34
15.59,95.41666666666669,M,35 - 54
13.22,84.48333333333333,F,35 - 54
64.29,288.0,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
68.23,351.7833333333333,M,35 - 54
4.65,22.48333333333333,M,18 - 34
158.91,674.0833333333334,F,35 - 54
0.0,0.0,M,18 - 34
5.13,39.38333333333333,F,35 - 54
0.0,0.0,M,18 - 34
85.479,479.0833333333333,F,18 - 34
60.55,361.8,M,55 +
49.900000000000006,243.61666666666667,M,35 - 54
15.609,101.25,M,35 - 54
3.64,61.0,M,35 - 54
62.83,367.51666666666665,F,35 - 54
33.7,200.51666666666665,F,55 +
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
49.14,291.4166666666667,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,F,35 - 54
26.61,141.23333333333335,M,35 - 54
0.0,0.0,F,35 - 54
0.0,0.0,M,35 - 54
33.64,248.75,M,35 - 54
6.43,31.516666666666666,M,35 - 54
42.23,190.1833333333333,M,18 - 34
28.02,146.01666666666668,M,35 - 54
59.52,373.0,M,35 - 54
20.04,108.96666666666668,M,35 - 54
14.16,76.6,M,35 - 54
0.0,0.0,M,18 - 34
5.06,37.9,M,18 - 34
45.26,205.13333333333333,M,35 - 54
5.67,21.1,M,18 - 34
7.93,46.41666666666666,M,55 +
81.65,402.0,M,35 - 54
0.0,0.0,F,35 - 54
10.91,59.81666666666666,F,18 - 34
0.0,0.0,F,35 - 54
35.44,194.5,M,18 - 34
21.56,118.78333333333332,F,35 - 54
65.97,422.4,M,35 - 54
16.28,102.0,F,35 - 54
49.64,234.95,F,18 - 34
143.97,660.9333333333333,M,18 - 34
0.0,0.0,F,35 - 54
7.44,66.75,M,55 +
23.93,136.23333333333332,M,35 - 54
12.89,63.383333333333326,F,18 - 34
101.639,539.4666666666667,M,35 - 54
16.57,81.06666666666666,M,35 - 54
35.659,167.41666666666666,M,18 - 34
0.0,0.0,M,18 - 34
84.5,457.3,M,18 - 34
0.0,0.0,M,18 - 34
14.5,89.23333333333333,M,35 - 54
0.0,0.0,M,35 - 54
24.33,147.43333333333334,M,35 - 54
65.0,350.1333333333333,M,35 - 54
60.82,288.8,M,35 - 54
20.44,114.75,M,35 - 54
54.77,284.21666666666664,M,18 - 34
0.0,0.0,M,18 - 34
77.32000000000001,443.7833333333333,F,35 - 54
0.0,0.0,M,18 - 34
9.97,52.85,F,18 - 34
9.68,88.25,M,35 - 54
64.56,371.85,M,35 - 54
41.909,243.4833333333333,F,35 - 54
110.39,499.0833333333333,M,18 - 34
31.079,154.0,M,35 - 54
16.79,74.0,M,18 - 34
16.990000000000002,105.31666666666666,M,35 - 54
3.45,21.216666666666665,M,35 - 54
68.23,341.1,M,35 - 54
19.02,127.01666666666664,F,35 - 54
0.0,0.0,F,18 - 34
49.88,227.35,M,18 - 34
22.3,128.38333333333333,M,35 - 54
48.84,251.66666666666663,M,55 +
12.489999999999998,71.73333333333332,M,35 - 54
30.26,235.0833333333333,M,55 +
52.48,317.35,F,35 - 54
60.61,309.53333333333336,F,35 - 54
14.51,71.0,M,35 - 54
25.03,118.13333333333334,M,35 - 54
45.03,235.85,M,35 - 54
76.41,367.65,M,35 - 54
60.63,332.1166666666667,F,18 - 34
39.52,176.7,M,35 - 54
0.0,0.0,M,35 - 54
46.67,226.0,M,18 - 34
110.02,504.65,M,35 - 54
41.64,247.7,F,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,18 - 34
0.0,0.0,M,35 - 54
6.55,36.66666666666666,M,18 - 34
0.0,0.0,M,18 - 34
43.47,259.31666666666666,F,35 - 54
0.0,0.0,M,35 - 54
51.389,270.2,M,35 - 54
18.03,101.0,M,35 - 54
44.19,208.81666666666663,M,35 - 54
0.0,0.0,M,35 - 54
89.5,429.58333333333337,M,35 - 54
33.34,194.05,M,18 - 34
54.02,243.1,M,35 - 54
10.96,62.25,M,35 - 54
9.76,86.95,M,35 - 54
10.0,53.86666666666667,M,18 - 34
48.1,234.4,M,18 - 34
11.18,79.0,M,35 - 54
5.01,27.6,M,35 - 54
40.66,319.0,F,35 - 54
12.25,79.08333333333333,F,35 - 54
104.08,513.2,M,18 - 34
25.8,134.61666666666667,M,35 - 54
49.760000000000005,298.4666666666667,F,18 - 34
25.78,116.8,M,55 +
52.61,354.1,F,18 - 34
8.26,47.15,M,18 - 34
106.05,540.45,F,18 - 34
0.0,0.0,M,18 - 34
0.0,0.0,M,18 - 34
37.69,197.06666666666663,F,18 - 34
15.619,80.46666666666667,M,35 - 54
101.61,428.73333333333335,M,55 +
6.97,35.416666666666664,M,35 - 54
29.79,169.36666666666667,M,35 - 54
0.0,0.0,F,18 - 34
107.19,462.7166666666667,M,35 - 54
28.73,268.5333333333333,M,35 - 54
55.74,335.3833333333333,M,55 +
112.53,627.4666666666667,F,35 - 54
21.09,120.56666666666666,M,35 - 54
17.37,122.0,M,18 - 34
0.0,0.0,M,35 - 54
43.22,258.55,F,35 - 54
37.26,234.81666666666663,M,35 - 54
0.0,0.0,M,35 - 54
38.58,197.63333333333333,M,35 - 54
4.93,21.216666666666665,M,35 - 54
0.0,0.0,F,35 - 54
27.32,172.13333333333333,M,35 - 54
50.28,233.0,M,18 - 34
0.0,0.0,M,35 - 54
32.3,176.81666666666666,M,18 - 34
0.0,0.0,M,35 - 54
76.46000000000001,677.3666666666667,M,55 +
4.92,26.35,M,35 - 54
5.26,60.0,F,35 - 54
13.03,107.9,F,35 - 54
17.89,87.1,M,35 - 54
52.89,245.26666666666668,M,35 - 54
71.05,371.85,M,35 - 54
0.0,0.0,M,35 - 54
25.57,139.08333333333331,M,35 - 54
0.0,0.0,M,35 - 54
24.88,128.73333333333332,F,35 - 54
23.4,132.78333333333333,F,18 - 34
0.0,0.0,M,35 - 54
59.98,370.33333333333337,F,35 - 54
0.0,0.0,M,35 - 54
48.07,266.9166666666667,F,35 - 54
14.490000000000002,83.13333333333333,M,18 - 34
70.50999999999999,370.55,M,18 - 34
11.35,74.68333333333334,M,55 +
0.0,0.0,F,18 - 34
57.3,281.4666666666667,F,18 - 34
33.57,159.0,M,18 - 34
6.72,66.0,M,35 - 54
11.06,32.65,M,18 - 34
33.660000000000004,192.63333333333333,F,35 - 54
22.37,125.46666666666668,M,18 - 34
47.95,217.1,M,35 - 54
17.53,121.13333333333333,F,35 - 54
0.0,0.0,M,35 - 54
62.549,347.6166666666667,M,35 - 54
25.21,118.8,M,18 - 34
57.95,280.35,M,55 +
36.64,220.0,M,35 - 54
18.21,100.45,F,35 - 54
37.790000000000006,180.51666666666665,M,18 - 34
0.0,0.0,M,35 - 54
138.22,590.0833333333333,M,18 - 34
16.21,80.0,M,18 - 34
7.65,39.9,M,35 - 54
164.569,854.9333333333334,M,18 - 34
31.69,149.96666666666667,M,18 - 34
0.0,0.0,M,18 - 34
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
14.239999999999998,71.08333333333334,M,18 - 34
0.0,0.0,M,35 - 54
26.269,167.64999999999998,M,35 - 54
6.57,39.68333333333333,M,35 - 54
54.92,351.7,F,18 - 34
23.269,294.0,M,35 - 54
53.31999999999999,248.5,M,18 - 34
4.82,22.35,M,35 - 54
20.02,103.91666666666666,M,35 - 54
95.58,545.7666666666667,F,35 - 54
45.1,234.4333333333333,M,18 - 34
0.0,0.0,M,18 - 34
16.939999999999998,94.96666666666668,M,35 - 54
54.2,311.0,M,55 +
28.3,155.31666666666666,M,35 - 54
30.34,210.2333333333333,M,35 - 54
7.24,42.85,F,18 - 34
41.51,234.28333333333333,M,55 +
5.59,33.233333333333334,M,55 +
0.0,0.0,M,18 - 34
32.25,170.63333333333333,M,35 - 54
79.39,494.3666666666667,M,35 - 54
28.17,155.61666666666667,M,35 - 54
22.764,155.05,F,35 - 54
18.58,100.58333333333331,M,18 - 34
14.76,66.51666666666667,M,18 - 34
19.84,128.5,M,35 - 54
27.26,140.75,M,18 - 34
0.0,0.0,F,18 - 34
13.25,75.16666666666667,F,35 - 54
20.66,122.1,M,55 +
117.8,930.0,M,35 - 54
49.24,231.75,M,18 - 34
16.85,99.0,M,35 - 54
0.0,0.0,M,18 - 34
5.65,40.43333333333333,M,35 - 54
17.36,109.13333333333333,F,18 - 34
49.870000000000005,294.3,M,35 - 54
22.71,176.2,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,F,18 - 34
0.0,0.0,F,35 - 54
4.009,25.200000000000003,F,18 - 34
2.59,19.2,M,18 - 34
64.42,305.0,M,18 - 34
0.0,0.0,F,18 - 34
19.69,92.5,M,35 - 54
0.0,0.0,F,18 - 34
54.82,291.56666666666666,M,55 +
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
33.81,189.01666666666665,M,35 - 54
0.0,0.0,M,35 - 54
8.27,42.3,F,35 - 54
9.67,50.2,M,55 +
26.48,134.13333333333333,M,35 - 54
32.81999999999999,174.63333333333333,M,35 - 54
6.47,33.25,M,35 - 54
7.05,37.18333333333333,M,35 - 54
37.97,184.03333333333333,M,18 - 34
0.0,0.0,M,18 - 34
0.0,0.0,F,18 - 34
22.93,146.0,M,55 +
19.75,130.75,M,35 - 54
0.0,0.0,F,35 - 54
22.14,155.9,M,35 - 54
13.39,87.0,M,35 - 54
12.15,56.03333333333333,M,18 - 34
79.649,422.2166666666666,F,35 - 54
8.78,48.11666666666667,M,35 - 54
37.76,187.75,M,35 - 54
0.0,0.0,M,35 - 54
28.459000000000003,136.85,M,18 - 34
54.1,278.43333333333334,F,18 - 34
29.89,139.05,M,35 - 54
7.26,37.65,M,35 - 54
0.0,0.0,M,18 - 34
0.0,0.0,M,35 - 54
0.0,0.0,F,35 - 54
25.16,113.98333333333332,M,35 - 54
24.27,126.38333333333333,F,18 - 34
5.66,35.416666666666664,M,35 - 54
6.69,35.766666666666666,M,35 - 54
52.319,253.6,M,18 - 34
0.0,0.0,M,18 - 34
0.0,0.0,M,35 - 54
0.0,0.0,M,18 - 34
71.7,345.2166666666667,M,35 - 54
0.0,0.0,M,18 - 34
68.37,402.31666666666666,F,35 - 54
36.2,193.01666666666665,M,18 - 34
141.92000000000002,600.4,M,18 - 34
46.63,250.05,F,35 - 54
106.26,636.5,M,35 - 54
0.0,0.0,M,18 - 34
34.709999999999994,242.0,M,55 +
51.03,275.25,M,35 - 54
0.0,0.0,M,35 - 54
155.04,661.0,M,35 - 54
15.13,82.94999999999999,M,35 - 54
0.0,0.0,F,18 - 34
0.0,0.0,M,18 - 34
10.43,58.46666666666667,F,18 - 34
64.59,328.06666666666666,M,35 - 54
42.78,243.2333333333333,M,18 - 34
43.789,263.35,M,55 +
6.44,49.03333333333333,M,35 - 54
26.29,137.31666666666666,M,55 +
33.549,250.4,M,35 - 54
33.34,225.5,M,55 +
69.71000000000001,313.1166666666667,M,35 - 54
5.37,44.11666666666667,M,55 +
0.0,0.0,M,35 - 54
71.67999999999999,350.0,M,18 - 34
55.52,277.0,M,35 - 54
20.31,129.1,M,18 - 34
0.0,0.0,M,35 - 54
72.62,391.6833333333333,F,35 - 54
57.02,280.7,F,18 - 34
98.74,844.8166666666666,F,35 - 54
22.03,137.01666666666665,M,35 - 54
0.0,0.0,M,55 +
4.97,25.6,M,35 - 54
42.7,205.7,M,35 - 54
14.83,70.01666666666667,M,18 - 34
52.48,286.0,M,35 - 54
60.57,247.76666666666665,M,18 - 34
86.93,401.2,M,18 - 34
9.64,45.2,M,35 - 54
0.0,0.0,M,18 - 34
35.25,165.41666666666666,M,35 - 54
44.88,203.4333333333333,M,18 - 34
21.34,119.0,M,35 - 54
34.58,219.85,F,18 - 34
0.0,0.0,M,35 - 54
56.85,330.8833333333333,F,35 - 54
0.0,0.0,F,18 - 34
55.31,911.0,M,18 - 34
23.85,130.01666666666665,M,35 - 54
4.83,25.416666666666668,M,35 - 54
19.91,98.85,M,18 - 34
28.46,136.75,M,18 - 34
0.0,0.0,F,35 - 54
73.28999999999999,336.8666666666667,F,18 - 34
0.0,0.0,M,35 - 54
14.91,82.31666666666666,M,35 - 54
50.75,226.0,M,18 - 34
51.599,354.68333333333334,M,35 - 54
0.0,0.0,F,18 - 34
0.0,0.0,F,18 - 34
39.86,176.26666666666665,M,18 - 34
53.54900000000001,274.6,M,35 - 54
72.9,376.81666666666666,F,18 - 34
0.0,0.0,M,18 - 34
61.03,316.1166666666667,M,35 - 54
10.03,66.0,M,55 +
48.84,262.5,M,35 - 54
49.67,240.4333333333333,M,35 - 54
16.88,70.0,M,35 - 54
0.0,0.0,F,18 - 34
21.1,114.93333333333334,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
77.76,362.15,M,35 - 54
0.0,0.0,M,18 - 34
41.47,240.6,F,18 - 34
57.120000000000005,428.98333333333335,M,35 - 54
7.23,38.11666666666667,M,35 - 54
41.97,219.06666666666663,M,35 - 54
47.1,231.26666666666665,M,35 - 54
8.4,57.45,M,18 - 34
17.71,134.56666666666666,M,35 - 54
0.0,0.0,F,18 - 34
15.83,104.31666666666666,F,18 - 34
10.55,55.03333333333333,M,35 - 54
0.0,0.0,M,35 - 54
63.32,338.3,M,35 - 54
0.0,0.0,M,35 - 54
72.58,384.28333333333336,M,55 +
0.0,0.0,F,35 - 54
9.59,43.78333333333333,M,18 - 34
43.74,270.0,M,35 - 54
75.93,394.3,M,35 - 54
14.15,82.03333333333333,M,35 - 54
29.8,158.56666666666666,M,35 - 54
51.54,465.1333333333333,F,35 - 54
62.72,408.45,M,35 - 54
10.01,59.41666666666666,M,35 - 54
51.260000000000005,307.85,M,35 - 54
96.07,476.9166666666667,M,55 +
0.0,0.0,M,18 - 34
34.34,188.78333333333333,M,55 +
67.28,346.78333333333336,F,18 - 34
0.0,0.0,M,35 - 54
40.59,223.5,M,35 - 54
3.32,16.066666666666666,M,35 - 54
99.739,580.0,M,55 +
8.49,45.93333333333333,M,18 - 34
109.83,525.75,M,35 - 54
93.35,393.3833333333333,M,18 - 34
51.99,299.85,M,35 - 54
56.260000000000005,278.93333333333334,M,35 - 54
0.0,0.0,M,35 - 54
30.55,212.5833333333333,M,35 - 54
9.39,204.91666666666663,M,55 +
81.63,353.5333333333333,M,18 - 34
0.0,0.0,M,18 - 34
0.0,0.0,M,35 - 54
60.24,340.5,M,35 - 54
0.0,0.0,M,35 - 54
26.22,172.81666666666666,M,55 +
18.32,96.13333333333333,F,35 - 54
0.0,0.0,M,35 - 54
4.03,21.216666666666665,M,35 - 54
45.24,322.2333333333333,F,35 - 54
28.74,144.05,M,35 - 54
6.48,45.06666666666667,M,18 - 34
11.09,49.71666666666667,M,35 - 54
12.0,66.0,M,18 - 34
156.62,642.2,M,18 - 34
54.58,290.65,F,35 - 54
11.57,71.0,M,35 - 54
23.45,118.63333333333333,M,35 - 54
0.0,0.0,M,18 - 34
4.45,33.733333333333334,M,35 - 54
48.21,201.85,M,18 - 34
0.0,0.0,M,18 - 34
0.0,0.0,M,18 - 34
35.7,201.03333333333333,M,18 - 34
5.59,36.2,M,35 - 54
38.54,329.7166666666667,M,35 - 54
69.86,420.0,M,55 +
0.0,0.0,M,35 - 54
24.65,156.21666666666667,M,35 - 54
30.4,182.16666666666669,M,35 - 54
0.0,0.0,F,35 - 54
58.35,269.85,M,35 - 54
39.52,246.88333333333333,M,35 - 54
43.019,186.7333333333333,M,18 - 34
0.0,0.0,M,35 - 54
0.0,0.0,F,18 - 34
41.73,236.0,M,35 - 54
73.89,444.0,M,35 - 54
8.0,48.43333333333333,F,35 - 54
46.649,242.8333333333333,M,55 +
0.0,0.0,M,18 - 34
9.08,47.05,M,18 - 34
0.0,0.0,M,18 - 34
65.06,343.08333333333337,M,35 - 54
0.0,0.0,F,18 - 34
12.25,51.46666666666667,M,18 - 34
0.0,0.0,M,35 - 54
18.009999999999998,111.3,F,35 - 54
0.0,0.0,M,18 - 34
70.52,368.2166666666666,M,18 - 34
0.0,0.0,M,35 - 54
46.81,244.2,M,35 - 54
26.17,218.65,F,35 - 54
14.830000000000002,79.76666666666667,M,35 - 54
18.36,120.33333333333334,F,55 +
69.61,364.25,M,35 - 54
37.71,205.66666666666669,M,35 - 54
10.13,56.06666666666667,M,35 - 54
107.849,442.23333333333335,M,18 - 34
40.260000000000005,188.7,F,18 - 34
0.0,0.0,M,18 - 34
40.159,199.95,M,18 - 34
0.0,0.0,F,35 - 54
0.0,0.0,M,35 - 54
58.17,351.8,M,35 - 54
76.039,370.76666666666665,M,18 - 34
22.52,123.33333333333334,F,18 - 34
0.0,0.0,M,35 - 54
80.25999999999999,427.4333333333333,F,18 - 34
21.29,102.0,M,35 - 54
0.0,0.0,M,18 - 34
0.0,0.0,M,35 - 54
29.14,160.0,M,35 - 54
28.25,132.93333333333334,M,35 - 54
56.3,323.2333333333333,F,18 - 34
16.009999999999998,90.45,M,35 - 54
89.71000000000001,449.01666666666665,M,35 - 54
0.0,0.0,M,18 - 34
41.659,240.9833333333333,F,18 - 34
0.0,0.0,M,18 - 34
15.52,92.5,M,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,18 - 34
46.81,239.56666666666663,F,35 - 54
15.37,89.76666666666667,M,35 - 54
6.6,49.266666666666666,F,18 - 34
9.56,57.98333333333333,M,18 - 34
6.44,31.516666666666666,M,18 - 34
51.86,305.76666666666665,F,35 - 54
0.0,0.0,F,35 - 54
0.0,0.0,M,18 - 34
0.0,0.0,M,18 - 34
37.68,181.4,M,35 - 54
87.85,450.7833333333333,M,35 - 54
0.0,0.0,M,35 - 54
22.78,113.83333333333331,F,18 - 34
57.438,277.7,M,35 - 54
0.0,0.0,F,18 - 34
0.0,0.0,M,35 - 54
23.880000000000003,118.41666666666666,M,35 - 54
6.01,29.5,M,18 - 34
1.34,9.166666666666666,F,35 - 54
61.16,281.01666666666665,M,18 - 34
4.82,30.0,F,18 - 34
0.0,0.0,M,18 - 34
7.66,36.78333333333333,M,35 - 54
10.15,58.35,M,35 - 54
47.39,316.26666666666665,F,35 - 54
34.44,179.56666666666666,M,35 - 54
0.0,0.0,F,18 - 34
22.44,142.13333333333333,F,35 - 54
54.1,282.01666666666665,M,35 - 54
8.38,45.083333333333336,M,18 - 34
46.77,270.43333333333334,M,35 - 54
114.21,584.6333333333333,M,18 - 34
9.66,62.0,F,35 - 54
75.399,463.73333333333335,M,35 - 54
6.32,39.0,F,18 - 34
16.7,86.76666666666667,M,18 - 34
0.0,0.0,M,35 - 54
38.85,293.43333333333334,M,35 - 54
0.0,0.0,M,35 - 54
55.2,323.0,M,35 - 54
16.11,89.0,M,35 - 54
0.0,0.0,M,18 - 34
50.86,222.11666666666667,M,18 - 34
9.98,62.516666666666666,F,35 - 54
26.51,143.23333333333335,M,18 - 34
101.73,471.73333333333335,M,18 - 34
57.99,299.1,M,35 - 54
0.0,0.0,F,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,F,18 - 34
36.96,207.75,M,35 - 54
27.85,161.56666666666666,M,35 - 54
8.28,41.2,M,35 - 54
37.1,177.66666666666666,M,35 - 54
31.66,189.7333333333333,M,35 - 54
50.28,230.16666666666663,M,18 - 34
50.47,292.7,F,35 - 54
11.89,60.0,M,18 - 34
0.0,0.0,M,35 - 54
37.57,197.2333333333333,M,18 - 34
0.0,0.0,M,35 - 54
26.089,150.28333333333333,M,35 - 54
114.66,550.75,M,35 - 54
0.0,0.0,F,55 +
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
33.23,196.63333333333333,F,35 - 54
8.71,49.25,M,18 - 34
83.76,375.3666666666667,M,35 - 54
6.92,48.0,F,35 - 54
51.760000000000005,366.0333333333333,F,35 - 54
34.55,190.56666666666663,M,35 - 54
108.13,530.6833333333333,M,35 - 54
0.0,0.0,F,35 - 54
0.0,0.0,M,35 - 54
0.0,0.0,M,35 - 54
36.3,283.81666666666666,M,35 - 54
6.63,37.36666666666667,F,18 - 34
58.28,368.0333333333333,F,35 - 54
100.32,550.5166666666667,M,35 - 54
70.76,315.0,M,18 - 34
57.11,337.75,F,55 +
4.1,23.2,M,35 - 54
6.87,54.16666666666666,F,35 - 54
74.98,360.9666666666667,M,18 - 34
25.880000000000003,118.08333333333334,M,18 - 34
38.89,267.8666666666667,M,35 - 54
85.36,396.3666666666667,M,35 - 54
109.908,556.05,M,35 - 54
1.48,8.983333333333333,M,35 - 54
0.0,0.0,M,18 - 34
0.0,0.0,F,35 - 54
76.599,335.9666666666667,M,18 - 34
89.24,371.45,M,18 - 34
55.44,312.4,M,35 - 54
15.81,89.0,M,35 - 54
20.25,201.05,F,35 - 54
0.0,0.0,F,35 - 54
105.44,532.8666666666667,F,18 - 34
0.0,0.0,F,18 - 34
20.41,106.38333333333333,M,18 - 34
6.44,61.08333333333333,F,18 - 34
0.0,0.0,M,55 +
45.35,229.3333333333333,M,35 - 54
82.92,398.15,M,18 - 34
82.49,525.8,M,35 - 54
41.43,237.0,M,35 - 54
85.95,417.4,M,35 - 54
0.0,0.0,M,18 - 34
5.06,27.316666666666663,F,35 - 54
33.64,167.25,M,18 - 34
37.42,170.8,M,35 - 54
17.060000000000002,83.08333333333333,M,18 - 34
